Name,B,F,Var,HD,HIP,RA,Dec,"vis.
mag.","abs.
mag.",Dist. (ly),Sp. class,Notes
HD 10587,,,,10587,8148,01h 44m 46.15s,+57° 05′ 21.2″,6.25,0.07,560,A2V,
HD 13222,,,,13222,10350,02h 13m 21.05s,+74° 01′ 40.1″,6.25,0.61,438,G8III,
HD 21970,,,,21970,17056,03h 39m 25.10s,+75° 44′ 22.6″,6.25,0.65,429,G9III-IV,
RZ Cas,,,RZ,17138,13133,02h 48m 55.51s,+69° 38′ 03.1″,6.26,2.28,204,A3V,"Algol variable, *V*max = 6.18m, *V*min = 7.72m, *P* = 1.20 d"
HD 222570,,,,222570,116876,23h 41m 26.80s,+49° 30′ 44.9″,6.26,-0.63,778,A4V,
HD 5128,,,,5128,4212,00h 53m 47.53s,+52° 41′ 21.6″,6.27,1.61,278,A5m,
HD 5273,,,,5273,4298,00h 55m 05.22s,+48° 40′ 42.8″,6.28,-0.68,803,M2.5IIIa,"variable star, Δ*V* = 0.012m, *P* = 21.89 d"
HD 6540,,,,6540,5251,01h 07m 09.44s,+53° 29′ 53.5″,6.31,-1.79,1358,K0,
HD 7732,,,,7732,6261,01h 20m 19.45s,+77° 34′ 13.7″,6.31,0.98,379,G5III...,
35 Cas,,35,,8003,6312,01h 21m 05.19s,+64° 39′ 29.5″,6.33,2.01,238,A2Vnn,
HD 10362,,,,10362,8020,01h 42m 58.32s,+61° 25′ 15.9″,6.33,-1.15,1022,B7II,
HD 223386,,,,223386,117450,23h 48m 53.91s,+59° 58′ 44.2″,6.33,1.22,344,A0V,
HD 8424,,,,8424,6685,01h 25m 46.30s,+70° 58′ 47.7″,6.34,0.35,514,A0Vnn,
HD 10293,,,,10293,7963,01h 42m 17.69s,+58° 37′ 39.9″,6.35,-1.9,1455,B8III,suspected variable
HD 8272,,,,8272,6486,01h 23m 21.27s,+58° 08′ 35.6″,6.36,2.56,188,F4V,
HD 223421,,,,223421,117472,23h 49m 11.89s,+58° 57′ 47.6″,6.36,1.94,250,F2IV,
HD 7925,,,,7925,6378,01h 21m 58.94s,+76° 14′ 20.0″,6.37,1.95,250,F0IVn,
V805 Cas,,,V805,21179,16319,03h 30m 19.39s,+71° 51′ 50.0″,6.37,-0.73,856,M2III,semiregular variable
HD 4818,,,V526,4818,3965,00h 50m 57.27s,+51° 30′ 28.9″,6.38,2.26,217,F2IV,"δ Sct variable, Δ*V* = 0.03m"
HD 4295,,,,4295,3641,00h 46m 38.23s,+69° 19′ 31.3″,6.39,3.35,132,F3V,
HD 5357,,,,5357,4446,00h 56m 54.99s,+68° 46′ 32.7″,6.39,2.51,195,F0m,
V465 Cas,,,V465,7733,6093,01h 18m 13.89s,+57° 48′ 11.4″,6.39,-0.75,874,M5,"semiregular variable, *V*max = 6.1m, *V*min = 7.2m, *P* = 60 d"
HD 220074,,,,220074,115218,23h 20m 14.37s,+61° 58′ 12.5″,6.39,-0.91,942,K1V,suspected variable; has a planet
HD 5715,,,,5715,4709,01h 00m 30.87s,+70° 58′ 58.8″,6.4,1.21,355,A4IV,
V761 Cas,,,V761,7157,5688,01h 13m 09.82s,+61° 42′ 22.3″,6.4,-0.11,652,B9V,α2 CVn variable
HD 222682,,,,222682,116962,23h 42m 31.41s,+61° 40′ 45.8″,6.4,0.66,459,K2III,
HD 371,,,,371,695,00h 08m 32.87s,+63° 12′ 14.6″,6.41,-1.91,1502,G3II,
HD 2904,,,,2904,2628,00h 33m 19.20s,+70° 58′ 54.7″,6.41,0.36,528,A0Vn,
HD 4362,,,,4362,3649,00h 46m 42.47s,+59° 34′ 28.3″,6.41,,,G0Ib,
HD 6497,,,,6497,5240,01h 07m 00.07s,+56° 56′ 06.9″,6.41,1.47,318,K2III...,
HD 218440,,,,218440,114163,23h 07m 10.45s,+59° 43′ 38.6″,6.41,-1.65,1336,B2.5IV,
HD 220130,,,,220130,115245,23h 20m 34.54s,+62° 12′ 47.8″,6.41,-2.24,1753,K2III,
HR 9017,,,V650,223358,117430,23h 48m 39.03s,+64° 52′ 35.3″,6.41,-0.3,718,A0sp...,"α2 CVn variable, Δ*V* = 0.02m"
HD 1142,,,,1142,1269,00h 15m 54.87s,+61° 00′ 00.7″,6.43,0.23,566,G8III...,
HD 217944,,,,217944,113852,23h 03m 21.33s,+58° 33′ 50.0″,6.43,1.71,286,G8IV,
HD 5459,,,,5459,4475,00h 57m 19.53s,+61° 25′ 19.0″,6.44,0.21,575,G8IV,
HD 222748,,,,222748,116991,23h 43m 05.03s,+51° 56′ 21.6″,6.44,0.27,559,K0,
HD 1601,,,,1601,1639,00h 20m 30.92s,+48° 58′ 07.1″,6.46,-0.86,950,G0,
HD 17581,,,,17581,13347,02h 51m 45.92s,+58° 18′ 51.5″,6.46,1.75,285,A1m,
HD 222932,,,,222932,117133,23h 44m 48.37s,+55° 47′ 58.9″,6.46,0.65,473,G4III:,
16 Cas,,16,,3038,2707,00h 34m 24.89s,+66° 45′ 01.3″,6.47,0.28,565,B9III,
V801 Cas,,,V801,19243,14626,03h 08m 54.18s,+62° 23′ 04.5″,6.47,-2.48,2012,B1V:e,Be star
HD 223552,,,,223552,117551,23h 50m 22.12s,+51° 37′ 18.1″,6.47,3.43,132,F3V,
HD 224404,,,,224404,118116,23h 57m 33.52s,+60° 01′ 25.0″,6.47,-1.26,1144,B9III-IV,
HD 5927,,,,5927,4786,01h 01m 27.04s,+49° 32′ 39.2″,6.48,-0.77,921,G5,
HD 6028,,,,6028,4844,01h 02m 18.47s,+51° 02′ 05.9″,6.48,0.04,632,A3V,
HD 9811,,,,9811,7593,01h 37m 47.20s,+64° 44′ 21.7″,6.49,-3.3,2964,A6Iab,
HR 8770,,,V638,217833,113797,23h 02m 43.80s,+55° 14′ 11.0″,6.5,,723,B9IIIwe...,α2 CVn variable
HD 19439,,,,19439,14791,03h 11m 00.80s,+64° 53′ 46.7″,6.5,2.03,256,A4V,
V649 Cas,,,V649,219634,114904,23h 16m 27.05s,+61° 57′ 46.6″,6.53,,3500,B0Vn,"Algol variable, Δ*V* = 0.1m, *P* = 2.39 d"
54 Cas,,54,,12800,10031,02h 09m 07.69s,+71° 33′ 09.3″,6.57,4.39,89,F8,
V816 Cas,,,V816,222670,116948,23h 42m 20.95s,+64° 30′ 55.4″,6.58,,942,M2III,slow irregular variable
V764 Cas,,,V764,7636,6027,01h 17m 26.69s,+57° 37′ 55.5″,6.61,,1900,B2IIIne,Be star
V784 Cas,,,V784,13122,10141,02h 10m 25.5s,+59° 58′ 47.3″,6.64,,335,F5II,δ Sct variable
V772 Cas,,,V772,10260,7939,01h 42m 02.91s,+61° 02′ 17.7″,6.69,,1220,B8IIIsp...,Algol variable
V809 Cas,,,V809,219978,115141,23h 19m 23.77s,+62° 44′ 23.2″,6.74,,1960,K4.5Ib,slow irregular variable
V779 Cas,,,V779,12013,9494,02h 02m 09.31s,+75° 30′ 07.8″,6.78,,626,A0,Algol variable
HD 11755,,,,11755,9242,01h 58m 50.0s,+73° 09′ 09″,6.87,,755,G5,has a planet (b)
TU Cas,,,TU,2207,2085,00h 26m 19.45s,+51° 16′ 49.3″,6.88,,,F3II...,"double-mode Cepheid, *V*max = 6.88m, *V*min = 8.18m, *P* = 2.14 d"
HD 223960,,,V819,223960,117830,23h 53m 49.98s,+60° 51′ 12.2″,6.9,,,A0.1Ia,α Cyg variable
V Cas,,,V,218997,114515,23h 11m 40.72s,+59° 41′ 59.0″,6.9,,1520,M5-7.5e,"Mira variable, *V*max = 6.9m, *V*min = 13.4m, *P* = 229 d"
V486 Cas,,,V486,3950,3346,00h 42m 37.99s,+52° 20′ 13.7″,6.95,,,B1III,"eclipsing binary, Δ*V* = 0.04m, *P* = 5.56 d"
HD 14817,,,V559,14817,11318,02h 25m 40.11s,+61° 32′ 58.8″,7.02,,695,B8V,"Algol variable, *V*max = 7.01m, *V*min = 7.23m, *P* = 1.58 d"
V777 Cas,,,V777,11606,8980,01h 55m 42.85s,+59° 16′ 24.4″,7.02,,959,B2Vne,Be star
HD 17505,,,,17505,13296,02h 51m 07.98s,+60° 25′ 03.9″,7.08,,2860,O7V((f))+O9I,associated with a bow shock
CC Cas,,,CC,19820,15063,03h 14m 05.33s,+59° 33′ 48.5″,7.08,,1860,O8.5III,"β Lyr variable, *V*max = 7.06m, *V*min = 7.3m, *P* = 3.37 d"
HD 698,,,V742,698,940,00h 11m 37.15s,+58° 12′ 42.6″,7.08,,3500,B7:Ib-IIe,Be star
V989 Cas,,,V989,13579,10531,02h 15m 42.56s,+67° 40′ 20.3″,7.13,,60.6,K2V,"BY Dra variable, Δ*V* = 0.03m, *P* = 6.79 d"
V636 Cas,,,V636,9250,7192,01h 32m 43.23s,+63° 35′ 37.7″,7.19,,1640,G0Ib,"classical Cepheid, *V*max = 7.09m, *V*min = 7.26m, *P* = 8.38 d"
HD 7924,,,,7924,6379,01h 21m 59.12s,+76° 42′ 37.0″,7.19,6.06,55,K0V,"has three planets (b, c & d)"
TV Cas,,,TV,1486,1550,00h 19m 18.74s,+59° 08′ 20.6″,7.22,,516,B9V,"Algol variable, *V*max = 7.22m, *V*min = 8.22m, *P* = 1.81 d"
V755 Cas,,,V755,3940,3367,00h 42m 50.06s,+64° 17′ 28.6″,7.29,,3700,A1Ia,"α Cyg variable, *V*max = 7.25m, *V*min = 7.31m, *P* = 5.67 d"
RV Cas,,,RV,5016,,00h 52m 42.76s,+47° 24′ 56.1″,7.3,,,M5-6.5Se,"Mira variable, *V*max = 7.3m, *V*min = 16.1m, *P* = 332 d"
HD 108,,,,108,505,00h 06m 03.39s,+63° 40′ 46.8″,7.4,,3800,O4-8f?p,binary star; runaway star; variable spectrum
HD 221585,,,,221585,116221,23h 32m 54.0s,+63° 09′ 20″,7.47,,,G8IV,has a planet (b)
HD 13908,,,,13908,10743,02h 18m 15.0s,+65° 35′ 40″,7.51,,232,F8V,has two planets (b & c)
Gliese 83.3,,,V598,12208,9481,02h 01m 59.06s,+61° 54′ 18.2″,7.52,,906,K5III,"slow irregular variable, *V*max = 7.38m, *V*min = 7.54m"
HD 221468,,,V436,221568,116210,23h 32m 47.65s,+57° 54′ 20.1″,7.55,,709,A0p,"α2 CVn variable, *V*max = 7.55m, *V*min = 7.62m, *P* = 159 d"
HD 19557,,,V623,19557,14827,03h 11m 25.33s,+57° 54′ 11.2″,7.57,,1590,"C4,5J","slow irregular variable, *V*max = 7.34m, *V*min = 7.96m"
V487 Cas,,,V487,6474,5239,01h 06m 59.74s,+63° 46′ 23.4″,7.6,,,G4Ia,"UU Her variable, *V*max = 7.44m, *V*min = 7.74m, *P* = 99.6 d"
HD 16429,,,V482,16429,12495,02h 40m 44.94s,+61° 16′ 56.1″,7.65,,,O9.5III+F4V,triple star; β Cep variable
WZ Cas,,,WZ,224855,99,00h 01m 15.85s,+60° 21′ 19.0″,7.7,,2860,"C9,2JLi","semiregular variable, *V*max = 6.8m, *V*min = 7.7m, *P* = 186 d"
HD 12288,,,V540,12288,9604,02h 03m 30.51s,+69° 34′ 56.4″,7.74,,1010,A2,"α2 CVn variable, *V*max = 7.73m, *V*min = 7.75m, *P* = 34.9 d"
W Cas,,,W,5235,4284,00h 54m 53.85s,+58° 33′ 49.1″,7.8,,,"C9,1e","Mira variable, *V*max = 7.8m, *V*min = 12.5m, *P* = 406 d"
HD 15558,,,,15558,11832,02h 32m 42.54s,+61° 27′ 21.6″,7.87,,,O4.5III,in IC 1805; binary star; extremely luminous
S Cas,,,S,7769,,01h 19m 41.99s,+72° 36′ 40.8″,7.9,,,S3-5/4-8,"Mira variable, *V*max = 7.9m, *V*min = 16.1m, *P* = 612 d"
HD 220842,,,,220842,115714,23h 26m 37.0s,+56° 53′ 12″,7.99,,204,F8,has a planet (b)
U Cas,,,U,4350,,00h 46m 21.37s,+48° 14′ 38.7″,8,,,S4.5-6/3-5e,"Mira variable, *V*max = 8m, *V*min = 15.7m, *P* = 277 d"
HD 15570,,,,15570,11837,02h 32m 49.42s,+61° 22′ 42.1″,8.11,,2100,O4If+,in IC 1805
V745 Cas,,,V745,1810,1805,00h 22m 53.32s,+62° 14′ 29.1″,8.11,,,B0V+B1.5III,β Lyr variable
HD 220147,,,V812,220147,115267,23h 20m 48.92s,+62° 24′ 45.2″,8.12,,1060,B9p,α2 CVn variable
HD 17156,,,,17156,13192,02h 49m 44.49s,+71° 45′ 11.6″,8.17,3.7,255,G0IV,has a transiting planet
HD 240237,,,,240237,114840,23h 15m 42.22s,+58° 02′ 35.7″,8.17,,,K2,has a planet (b)
HD 17520,,,,17520,13308,02h 51m 14.46s,+60° 23′ 09.8″,8.24,,,O8V+O9:V,transitioned to a Be star in the 1980s
V641 Cas,,,V641,,,00h 09m 26.34s,+63° 57′ 14.1″,8.3,,,M0,semiregular variable
V368 Cas,,,V368,19644,14936,03h 12m 35.54s,+59° 55′ 10.9″,8.32,,,B8II-III,Algol variable
HD 240210,,,,240210,,23h 10m 29.23s,+57° 01′ 46.0″,8.33,2.55,468,K3III,has a planet
V605 Cas,,,V605,14242,10904,02h 20m 22.47s,+59° 40′ 16.9″,8.36,,1570,M2Iab,"slow irregular variable, *V*max = 8.22m, *V*min = 8.48m"
TW Cas,,,TW,16907,12906,02h 45m 54.82s,+65° 43′ 35.1″,8.38,,849,A0V,"Algol variable, *V*max = 8.32m, *V*min = 8.98m, *P* = 1.43 d"
HD 15629,,,,15629,11891,02h 33m 20.59s,+61° 31′ 18.2″,8.42,,1330,O4.5V,in IC 1805
HD 5797,,,V551,5797,4717,01h 00m 33.43s,+60° 26′ 40.9″,8.47,,1490,Am,"α2 CVn variable, *V*max = 8.43m, *V*min = 8.77m, *P* = 69 d"
Z Cas,,,Z,222914,,23h 44m 31.59s,+56° 34′ 52.7″,8.5,,,M7e,"Mira variable, *V*max = 8.5m, *V*min = 15.4m, *P* = 496 d"
DO Cas,,,DO,16506,12543,02h 41m 24.16s,+60° 33′ 11.8″,8.54,,533,A2II,"β Lyr variable, *V*max = 8.39m, *V*min = 9.01m, *P* = 0.68 d"
HD 12098,,,V988,12098,,02h 00m 40.18s,+58° 31′ 37.1″,,,,F0,rapidly oscillating Ap star
RW Cas,,,RW,,7548,01h 37m 14.02s,+57° 45′ 33.2″,8.58,,,G2,"classical Cepheid, *V*max = 8.62m, *V*min = 9.67m, *P* = 14.79 d"
DL Cas,,,DL,236429,2347,00h 29m 58.59s,+60° 12′ 43.1″,8.63,,1480,G1Ib-II_Hdel-1,"in NGC 129; classical Cepheid, *V*max = 8.63m, *V*min = 9.26m, *P* = 8.00 d"
RX Cas,,,RX,,14542,03h 05m 45.75s,+67° 34′ 38.6″,8.64,,,K1III+A5eIII,"β Lyr variable, *V*max = 8.64m, *V*min = 9.49m, *P* = 32.31 d"
Y Cas,,,Y,225082,,00h 03m 21.47s,+55° 40′ 51.8″,8.7,,,M7.5e,"Mira variable, *V*max = 8.7m, *V*min = 15.3m, *P* = 413 d"
BD+60 2522,,,,,,23h 20m 44.52s,+61° 11′ 40.6″,8.7,,300,O6.5III,source of nebula NGC 7635
T Cas,,,T,1845,1834,00h 23m 14.27s,+55° 47′ 33.2″,8.87,,,M7-9e,"Mira variable, *V*max = 6.9m, *V*min = 13m, *P* = 445 d"
PZ Cas,,,PZ,,117078,23h 44m 03.28s,+61° 47′ 22.2″,8.9,,,M3Iab:,semiregular variable
BM Cas,,,BM,,4279,00h 54m 45.95s,+64° 05′ 06.2″,8.91,,1850,F0Ia,"β Lyr variable, *V*max = 8.78m, *V*min = 9.31m, *P* = 197 d"
HD 219415,,,,219415,,23h 14m 54.0s,+56° 43′ 49″,8.94,,,K0III,has a planet
SX Cas,,,SX,232121,871,00h 10m 42.08s,+54° 53′ 29.4″,8.87,,771,B5+K3III,"Algol variable, *V*max = 8.96m, *V*min = 9.83m, *P* = 36.56 d"
WW Cas,,,WW,,7260,01h 33m 32.69s,+57° 45′ 05.4″,9.1,,,"C5,5","slow irregular variable, *V*max = 9.1m, *V*min = 11.7m"
FM Cas,,,FM,236349,1162,00h 14m 28.24s,+56° 15′ 10.6″,9.16,,,F7.5Ib,"classical Cepheid, *V*max = 8.82m, *V*min = 9.47m, *P* = 5.81 d"
TZ Cas,,,TZ,,117763,23h 52m 56.24s,+61° 00′ 08.4″,9.18,,,M3Iab,"slow irregular variable, *V*max = 8.86m, *V*min = 10.5m"
AZ Cas,,,AZ,,,01h 42m 16.51s,+61° 25′ 16.3″,9.22,,,M0Ib:ep+B,"Algol variable, *V*max = 9.22m, *V*min = 9.52m, *P* = 3402 d"
TX Cas,,,TX,,,02h 52m 16.19s,+62° 46′ 57.5″,9.33,,,B1V,"β Lyr variable, *V*max = 9.16m, *V*min = 9.8m, *P* = 2.93 d"
X Cas,,,X,,9057,01h 56m 38.09s,+59° 15′ 33.7″,9.45,,942,"C5,4e","Mira variable, *V*max = 9.45m, *V*min = 13.2m, *P* = 423 d"
XX Cas,,,XX,,,01h 29m 34.61s,+60° 58′ 04.7″,9.57,,,B4Vn,Algol variable
SZ Cas,,,SZ,,11420,02h 27m 13.77s,+59° 27′ 38.2″,9.6,,1210,G5III,"classical Cepheid, *V*max = 9.6m, *V*min = 10.02m, *P* = 13.63 d"
SW Cas,,,SW,,114160,23h 07m 10.08s,+58° 33′ 15.1″,9.74,,1520,K0,"classical Cepheid, *V*max = 9.32m, *V*min = 10.01m, *P* = 5.44 d"
UU Cas,,,UU,,117576,23h 50m 39.52s,+60° 54′ 39.1″,9.74,,,B1Iab:,β Lyr variable
DD Cas,,,DD,,118122,23h 57m 34.96s,+62° 43′ 05.7″,9.84,,,F7,"classical Cepheid, *V*max = 9.56m, *V*min = 10.18m, *P* = 9.81 d"
PV Cas,,,PV,240208,,23h 10m 02.58s,+59° 12′ 06.1″,9.86,,,B6V,"Algol variable, *V*max = 9.71m, *V*min = 10.36m, *P* = 1.75 d"
SY Cas,,,SY,,1213,00h 15m 09.81s,+58° 25′ 27.4″,9.92,,1210,F5,"classical Cepheid, *V*max = 9.4m, *V*min = 10.24m, *P* = 4.07 d"
DN Cas,,,DN,,,02h 23m 11.53s,+60° 49′ 50.1″,9.93,,,O8Vv,"Algol variable, *V*max = 9.81m, *V*min = 10.24m, *P* = 2.31 d"
RY Cas,,,RY,,117690,23h 52m 07.03s,+58° 44′ 30.2″,9.95,,,F9Ib,"classical Cepheid, *V*max = 9.38m, *V*min = 10.39m, *P* = 12.14 d"
XY Cas,,,XY,236542,3886,00h 49m 53.26s,+60° 07′ 38.6″,9.97,,1190,F6Iab-b:...,"classical Cepheid, *V*max = 9.61m, *V*min = 10.26m, *P* = 4.50 d"
OX Cas,,,OX,,5391,01h 09m 00.10s,+61° 28′ 14.8″,10.06,,1230,B1V,"Algol variable, *V*max = 9.9m, *V*min = 10.35m, *P* = 2.49 d"
RS Cas,,,RS,,116556,23h 37m 16.06s,+62° 25′ 44.4″,10.06,,,F7-G1Ib,"classical Cepheid, *V*max = 9.53m, *V*min = 10.36m, *P* = 6.39 d"
QQ Cas,,,QQ,,,23h 45m 36.75s,+59° 54′ 21.6″,10.2,,,B2,β Lyr variable
V381 Cas,,,V381,,,00h 32m 51.61s,+49° 19′ 39.3″,10.22,,,B,Algol variable
QX Cas,,,QX,,,23h 58m 43.15s,+61° 09′ 39.5″,10.25,,,B1V+B1V,"Algol variable, *V*max = 10.19m, *V*min = 10.7m, *P* = 6.00 d"
V547 Cas,,,V547,,2552,00h 32m 29.43s,+67° 14′ 08.4″,10.29,,32.8,M2V+M3V,triple star; flare star
AQ Cas,,,AQ,,6174,01h 19m 10.35s,+62° 23′ 48.4″,10.31,,,B3,"Algol variable, *V*max = 10.06m, *V*min = 11m, *P* = 11.72 d"
AB Cas,,,AB,,12235,02h 37m 31.51s,+71° 18′ 16.3″,10.32,,888,A3Vv+...,"Algol and δ Sct variable, *V*max = 10.1m, *V*min = 11.85m, *P* = 1.37 d"
V459 Cas,,,V459,,,01h 11m 29.92s,+61° 08′ 48.0″,10.36,,,B9,Algol variable
BY Cas,,,BY,,8312,01h 47m 11.92s,+61° 25′ 21.0″,10.41,,,F5,"classical Cepheid, *V*max = 10.06m, *V*min = 10.58m, *P* = 3.22 d"
VX Cas,,,VX,,,00h 31m 30.68s,+61° 58′ 51.0″,10.5,,,A0Vep,"UX Ori star, *V*max = 10.5m, *V*min = 13.3m"
WR 1,,,V863,4004,3415,00h 43m 28.40s,+64° 45′ 35.4″,10.54,,,WN4-s,"Algol variable, Δ*V* = 0.09m"
MWC 419,,,V594,,3401,00h 43m 18.26s,+61° 54′ 40.1″,10.6,,657,B8eq,Orion variable
CE Cas,,,CE,,,23h 58m 09.31s,+61° 12′ 49.3″,10.63,,10800,F9Ib+F8Ib,"in NGC 7790; binary classical Cepheid, *V*max = 10.63m, *V*min = 11.15m, *P* 
= 5.14 d and *V*max = 10.62m, *V*min = 11.30m, *P* = 4.48 d"
